ssn,nif,nome,telefone,morada,data_nasc
20017106450,870410302,Baltasar Barradas,940332412,R TAPADA LOTE 1º DTO 2630-573 - SANTIAGO DOS VELHOS,2001-10-21
49571031578,191912962,Vinicius Queiroz,957946934,PCT TOMAS DE ALCAIDE LOTE RC 2650-072 - AMADORA,1939-5-20
49496086183,509709669,Sabrina Coimbra,944730822,R PORTA VERDE LOTE 1º ESQ 2580-110 - ALDEIA GAVINHA,1953-10-23
17553784224,318625080,Adelino Damião,963203784,PC ÁLVARO LOPES LOTE 1º DTO 2700-046 - AMADORA,1962-8-5
71926063507,150693774,Marcos Paiva,916837956,R S LOTE 3º DTO 2580-402 - VENTOSA ALQ,1993-12-20
66827247701,895745622,Maurílio Neto,980893408,CSL BASTIEL LOTE 3º ESQ 2580-432 - VILA VERDE DOS FRANCOS,1986-2-27
62027629986,216315360,Sebastião Aguiar,939583963,R DR FRANCISCO SA CARNEIRO LOTE 3º ESQ 2720-197 - AMADORA,2005-9-11
38516048804,385133705,Lurdes Aguiar,952364695,R HENRIQUE NOGUEIRA LOTE 3º DTO 2700-448 - AMADORA,1940-5-27
91050120476,631263228,Quirina Coval,953766977,R PEDREL LOTE 2º DTO 2580-154 - CARNOTA,1966-10-3
53366714831,973412186,Balduíno Vicente,932819437,R JÚLIO DINIS LOTE 2º ESQ 2610-227 - AMADORA,1924-7-1
62831418976,139878339,Simone Mata,929423467,R VASCO SANTANA LOTE 2º DTO 2650-067 - AMADORA,1955-7-20
76411976229,236030764,Flávio Marinheiro,965084543,R ARCO LOTE 3º ESQ 2700-094 - AMADORA,1977-7-21
26370091674,695409734,Mónica Proença,917689734,R MANUEL FERNANDES TOMÁS LOTE 1º ESQ 2720-708 - AMADORA,1945-10-19
62970490818,901600066,Eurico Organista,943839332,R FERNANDARES LOTE 1º DTO 2630-599 - SANTIAGO DOS VELHOS,1962-12-26
61016802018,652264963,Paulo Marinheiro,977660068,R TRASEIRAS DA PRACETA AUGUSTO CASTILHO LOTE 3º ESQ 2720-367 - AMADORA,2002-6-10
17671484881,438371551,Venâncio Moreno,980016387,CSL CASAL PEDRULHO CASA GERALDES LOTE RC 2580-379 - ALENQUER,2020-12-6
34925987600,655812894,Virgília Castanho,932510102,R VALE DA VÁRZEA LOTE 3º ESQ 2580-067 - ABRIGADA,2004-9-25
53141885517,890962105,Rúben Aranha,982752591,R SOL NASCENTE LOTE 1º ESQ 2580-131 - CADAFAIS,1955-5-26
71578844416,404632613,Elvira Lima,932807377,ALTO DA CHA LOTE 1º ESQ 2580-176 - MECA,1988-7-7
54374497694,598498506,Emanuel Coutinho,923957329,LG CRISTOVÃO DA GAMA LOTE 2º ESQ 2720-154 - AMADORA,1979-9-5
78556330495,259988404,Solano Sardinha,911308547,AV ALJUBARROTA LOTE 2º DTO 2700-040 - AMADORA,1943-8-26
15646616168,711962290,Sneed Homem,910448151,R JOSÉ ESTEVÃO LOTE 3º DTO 2720-320 - AMADORA,2013-7-18
41134171375,530874103,Teobaldo Roque,987387304,R SANTO ANTONIO DE LISBOA LOTE 3º DTO 2700-743 - AMADORA,2022-2-3
59440153762,142247232,Marta Abril,972967430,ESTR IC2 KM 45 LOTE RC 2580-067 - ABRIGADA,1988-4-1
25800836745,156555694,Germana Jussim,978675465,CSL CARRASCA LOTE 3º DTO 2630-300 - ARRUDA DOS VINHOS,2001-4-14
83502237590,322787095,Eliseu Paes,960635568,LG PRAÇA LOTE RC 2580-172 - MECA,1962-7-20
52089584365,881803458,Marcos Seabra,969653334,TV COURACA LOTE 1º ESQ 2580-343 - ALENQUER,1945-2-20
34708994283,815542960,Estela Matheus,945021520,R LADEIRA LOTE 2º DTO 2580-146 - CARNOTA,1920-1-23
63946415536,383347109,Clara Frazão,942117067,R S VICENTE LOTE 2º ESQ 2580-107 - ALDEIA GAVINHA,2016-2-12
96738516373,445327678,Gisela Andrade,917925529,ESTR PRINCIPAL LOTE 3º ESQ 2580-366 - ALENQUER,2013-12-5
37347581601,209482849,Inácio Mendes,910740085,ESTR AGUAS LIVRES LOTE 2º ESQ 2700-026 - AMADORA,1987-10-27
25375102836,648350460,Américo Viana,937073992,VAR MIGUEL ARAÚJO CASA DO FREIXO LOTE 3º DTO 2580-105 - ALDEIA GAVINHA,1965-10-13
88789242594,235618732,Salomé Maia,951179141,R DR TITO BOURBON E NORONHA PREDIO URBANIZAFAO FONTE OURO LOTE 3º DTO 2630-192 - ARRUDA DOS VINHOS,1936-10-13
34751734862,992398506,Liliane Cavaco,972800330,R PROF MIRA FERNANDES LOTE 3º ESQ 2650-142 - AMADORA,1958-2-23
38047372525,843619436,Carmen Mello,964564377,QTA REFUGIO LOTE RC 2580-067 - ABRIGADA,1968-6-20
57176896962,677330723,Frederica Lobo,976594046,PCT FLORES LOTE RC 2720-163 - AMADORA,2007-6-10
70303413499,855430629,Hugo Moleiro,920685946,CSL NOBRE LOTE RC 2580-132 - CADAFAIS,1951-10-19
80057236814,488054756,Gabriela Viegas,931665466,R NSA SRA LAPA LOTE RC 2700-605 - AMADORA,1974-11-3
19191764868,420734145,Ezequiel Guimarães,957184572,R FIDALGOS DA LAJE LOTE 1º ESQ 2580-193 - OLHALVO,1940-11-21
78850503137,537079789,Afonso Castro,949418988,R GOMES LOTE 3º ESQ 2720-352 - AMADORA,1935-12-2
26592652208,154282485,Maurícia Abrahão,971442767,TV MOINHOS LOTE 3º ESQ 2610-121 - AMADORA,1987-6-27
65208347345,770234676,Ângela Monteiro,913228735,TV CERCA DO CONVENTO LOTE 1º ESQ 2580-336 - ALENQUER,1928-8-15
60996095835,376712017,Alda Matias,980955117,R CMDT RAMIRO CORREIA LOTE RC 2700-206 - AMADORA,1972-9-3
84494180076,597131901,Tobias Veloso,931405151,R FONTE LOTE 2º ESQ 2630-081 - ARRANHÓ,1973-11-24
86918026363,143908992,Everaldo Nápoles,949837513,R D PEDRO D ECA QTA DO BANCO LOTE 2º ESQ 2580-101 - ALDEIA GAVINHA,1947-11-19
19423465586,568531041,Jacinto Barroso,963383870,R DR GUILHERME BAPTISTA DELGADO LOTE 3º DTO 2580-606 - CARREGADO,1982-5-1
83470575654,862871995,Angélica Rangel,986840585,TV GIL VICENTE LOTE 2º ESQ 2700-423 - AMADORA,1930-3-15
71334259736,512808036,Rosaura Castanho,957493878,PALMAR LUSIADAS LOTE 3º DTO 2580-381 - ALENQUER,2011-3-13
28728929132,135754032,Selma Vasconcelos,972773387,AV PADRE BARTOLOMEU DE GUSMAO LOTE 3º DTO 2720-427 - AMADORA,2011-2-4
80352328618,424644677,Sabrina Vale,979431473,R BAIXA DO LINHO LOTE 1º ESQ 2630-111 - ARRUDA DOS VINHOS,1928-2-28
12744372633,200863247,Letícia Coentrão,970063317,R ANTÓNIO MARIA EUGÉNIO ALMEIDA LOTE 3º ESQ 2580-131 - CADAFAIS,2020-11-23
26491849025,792026923,Honório Amorim,943475144,CSL PARADA LOTE 1º ESQ 2630-095 - ARRANHÓ,1933-2-16
46685887634,218102041,Pandora Cruz,920206955,R GAGO COUTINHO LOTE 2º DTO 2580-568 - ALENQUER,1966-11-12
57589688770,531453058,Felismina Queiroz,980671730,LG LUIS DE CAMÕES LOTE 1º DTO 2580-062 - ABRIGADA,1950-9-18
30786657349,706485633,Rafael Leão,966836036,AV MARECHAL SA DA BANDEIRA LOTE 2º ESQ 2720-363 - AMADORA,1952-7-18
14802672193,818190309,Laurinda Pacheco,972600267,PCT DE SANTA CLARA LOTE 3º ESQ 2700-732 - AMADORA,1954-10-16
74887025664,274500523,Justina Cerqueira,940773292,LG DR SALGADO ZENHA LOTE 2º ESQ 2650-122 - AMADORA,1969-8-15
58795070913,258251751,Leandra Barbosa,912371883,R ESCOLA LOTE 3º ESQ 2580-258 - PEREIRO DE PALHACANA,2010-2-20
18963249489,779190447,Serafim Cruz,971132089,TV AVENIDA DA REPÚBLICA LOTE 3º ESQ 2610-204 - AMADORA,2002-9-27
97433068577,591496300,Georgette Carreira,957964855,R JOÃO DE DEUS LOTE 3º ESQ 2700-488 - AMADORA,1987-12-11
45429813113,297142883,Epifânia Pimenta,968474156,CSL MOINHO DE VENTO LOTE 1º ESQ 2580-147 - CARNOTA,1984-5-2
21456973675,975784616,Belém Cabral,919184420,R S GIL DE SANTARÉM LOTE 3º DTO 2700-753 - AMADORA,1979-10-2
56274360344,466095211,Patrícia Simão,988468842,EN 115 LOTE 1º ESQ 2580-085 - ALDEIA GALEGA DA MERCEANA,1928-10-6
46739323172,446281907,Selma Fernandes,931565958,R DR TEIXEIRA COELHO LOTE 2º DTO 2720-210 - AMADORA,1948-8-22
79552350143,672283067,Palmiro Costa,924269739,ESTR ALFRAGIDE LOTE 3º ESQ 2610-015 - AMADORA,1974-1-14
66277221869,510068026,Ângela Assumpção,975485331,CSL BALSEMILHA LOTE 2º ESQ 2580-383 - ALENQUER,1988-8-20
25602750047,303184942,Marcelina Pessoa,977952979,TV S SEBASTIÃO LOTE RC 2630-598 - SANTIAGO DOS VELHOS,1945-7-24
12314483400,880208929,Marcelina Malafaia,972780536,ESTR SENHORA DO MONTE LOTE 2º ESQ 2630-321 - ARRUDA DOS VINHOS,2021-12-11
13521990248,820544389,Natividade Maciel,947636880,TV JOAQUIM ESTEVES LOTE 1º DTO 2580-381 - ALENQUER,1937-10-5
43235885557,126926325,Marcos Organista,963386249,R LAMEIROS LOTE 1º ESQ 2630-566 - SANTIAGO DOS VELHOS,1946-1-24
17329381322,984311605,Lourenço Machado,958825714,R BARTOLOMEU DE GAMBOA E LIZ LOTE 3º DTO 2630-294 - ARRUDA DOS VINHOS,1928-9-19
83573643956,847195770,Gonçalo Ramalho,969686936,R 13 ABRIL LOTE 3º DTO 2650-069 - AMADORA,1937-9-21
38671147758,919240537,Sónia Moleiro,916290350,QUINTINHA SOL LOTE 2º ESQ 2630-429 - CARDOSAS,1970-12-8
46960480503,659574577,Ezequiel Fernandes,987434568,QTA BARRAO LOTE 1º DTO 2580-464 - CARREGADO,1948-1-10
86747709614,818200782,Laurel Machado,976694525,R CASAL DOS SOBREIROS LOTE 1º DTO 2580-173 - MECA,1995-10-26
17006648491,375283510,Rúbem Sanches,965356327,LG IRENE LISBOA LOTE 2º ESQ 2630-054 - ARRANHÓ,1961-1-4
20783919095,277356959,Rita Casimiro,939406646,AV GEN HUMBERTO DELGADO LOTE 1º DTO 2700-412 - AMADORA,2022-7-28
62003397402,174185308,Silvina Matias,935776260,R CORTINHA LOTE 3º ESQ 2580-258 - PEREIRO DE PALHACANA,1933-7-23
67227829715,110678267,Belmiro Marto,961894086,TV D DINIS LOTE 1º ESQ 2650-308 - AMADORA,1927-3-27
72496502627,795284300,Breno Seabra,946074173,R REMOLHA LOTE 3º DTO 2580-178 - MECA,1957-11-19
35549182176,168174929,Aldina Calazans,932668058,R FRANCISCO FRANCO LOTE 3º ESQ 2720-238 - AMADORA,1975-8-19
68388040012,461578447,Liliane Vitoria,950065409,PCT MARIA LUÍSA CANEÇAS LOTE 2º DTO 2720-367 - AMADORA,1980-6-3
51147509103,656929888,Brites Lima,910292900,R MESTRE ROQUE GAMEIRO LOTE 3º ESQ 2700-577 - AMADORA,1954-1-23
64828596342,528652464,Elisabete Fialho,921491630,R S PEDRO LOTE RC 2650-104 - AMADORA,2001-2-6
69497748884,817841091,Olegário Vicente,923619856,PCT GARCIA RESENDE LOTE 2º ESQ 2650-246 - AMADORA,1960-8-4
76485063302,120841680,Rosalina Barradas,913516044,R CRISTINO DA SILVA LOTE 3º DTO 2580-087 - ALDEIA GALEGA DA MERCEANA,1969-12-8
68368245922,384141846,Flávio Tavares,953190554,R MOINHO VELHO LOTE 2º DTO 2580-121 - CABANAS DE TORRES,1986-7-17
13554805213,513531582,Natalino Freire,949290040,R 25 ABRIL LOTE 3º ESQ 2630-111 - ARRUDA DOS VINHOS,1974-8-14
79036059045,186174867,Custódia Pais,947344184,IC LOTE RC 2580-243 - OTA,1968-6-8
32008090925,708696990,Fausto Gonsalves,982742651,R MONTIJO LOTE 2º ESQ 2610-122 - AMADORA,2019-1-12
36927367844,350259684,Sílvia Aleixo,935348695,R LAVADOUROS LOTE RC 2580-405 - VENTOSA ALQ,1955-5-15
67121566928,830910796,Bruna Alarcão,920390996,R CERRADO ZAMBUJEIRO LOTE 1º ESQ 2610-036 - AMADORA,2001-7-19
63990623295,223104348,Zuleica Jardim,933530856,AV ULTRAMAR LOTE 3º ESQ 2700-826 - AMADORA,1965-8-9
55727076531,600667040,Helena Guerra,911520931,R JOSE MONIZ LEITAO LOTE 2º DTO 2580-230 - OLHALVO,1962-9-20
83730834650,756538774,Danilo Xavier,943861805,PCT JOÃO OLIVEIRA LOTE 2º DTO 2700-395 - AMADORA,1937-10-4
15483807822,857818111,Silvina Padilha,947414315,PCT ROGERIO PAULO LOTE 2º DTO 2650-133 - AMADORA,1950-9-8
65850030764,967473820,Otelo Amaral,930200028,R CARDELAS LOTE 3º DTO 2580-030 - ABRIGADA,1956-11-27
26031901429,898003688,Nelson DeAmorim,988827069,R 25 DE ABRIL LOTE 3º ESQ 2580-437 - VILA VERDE DOS FRANCOS,1925-5-9
69223988452,689987981,Emílio Brasil,981621312,R ALEGRIA LOTE 3º DTO 2580-172 - MECA,1948-3-14
73574646392,575147490,Martinho Abreu,967789984,R JOÃO DE DEUS LOTE RC 2700-487 - AMADORA,1922-6-3
36641158296,631227714,Constança Munhoz,922480292,R ANTÓNIO GABRIEL DE QUADROS FERRO LOTE 1º DTO 2700-890 - AMADORA,1961-8-6
19940488149,678566636,Timóteo Bettencourt,956723136,PCT N SENHORA DA SALVACAO LOTE 1º DTO 2630-192 - ARRUDA DOS VINHOS,2010-5-19
12591050766,242708949,Leonilde Bonifacio,910572489,ESTR PRINCIPAL LOTE 2º DTO 2580-172 - MECA,1969-7-2
13007370935,472004855,César GomesdaRocha,970479068,R JOA DE DEUS LOTE 3º DTO 2580-376 - ALENQUER,2000-5-10
78179688030,349862740,Gisela Custódio,936730861,R 5 DE OUTUBRO LOTE 3º ESQ 2580-432 - VILA VERDE DOS FRANCOS,1968-5-3
12122089486,919371663,Ivo Marinho,969962123,R BOCAGE LOTE RC 2650-364 - AMADORA,2014-6-23
67039908340,241957935,Isulina Soveral,927687419,R CASAL SERRA LOTE 2º ESQ 2720-802 - AMADORA,2004-3-21
20368606584,846478750,Sónia Barbosa,939785578,BC SIMÕES LOTE 2º DTO 2580-163 - ABRIGADA,1977-8-16
22643220724,821467255,Marisa Mendes,973015657,R E BARRACA LOTE 2º ESQ 2700-168 - AMADORA,1991-5-8
20154984306,676332979,Palmiro Nápoles,925931378,R PALMIRA BASTOS LOTE 1º DTO 2580-376 - ALENQUER,1934-6-16
19120794976,276334574,Paulo Varejão,966188523,R MATO POÇO LOTE 1º DTO 2580-173 - MECA,1925-4-13
45519720806,145630216,Rosalinda Gameiro,973464451,R ANTÓNIO ALEIXO LOTE 3º ESQ 2720-042 - AMADORA,1941-12-16
99961428062,434144107,Rebeca Porto,980296957,AV DR JOSE PONTES LOTE RC 2720-205 - AMADORA,2006-8-27
93898168701,103661233,Guilherme Chao,947909651,PC D JOÃO I LOTE 1º DTO 2700-248 - AMADORA,1959-9-18
29464809662,326978015,Olga Carmona,928517593,R CERRADO OLIVEIRAS LOTE 3º DTO 2610-035 - AMADORA,2012-9-7
59763463330,594666852,Graciano Barroso,911471501,CSL PARROTES CASA DOS CIPAESTES LOTE 3º DTO 2580-356 - ALENQUER,1992-10-14
35103816728,476745715,Zulina Ávila,988209406,R AMARGURA LOTE 3º ESQ 2580-442 - VILA VERDE DOS FRANCOS,2015-8-12
46666655785,225023328,Maurícia Luz,919208776,R MANUEL RIBEIRO PAVIA LOTE 1º ESQ 2700-547 - AMADORA,1943-1-15
63325657508,793638267,Virgília Freitas,977724393,LG JOSE VAZ MONTEIRO LOTE RC 2630-248 - ARRUDA DOS VINHOS,2017-4-14
66173306525,614715787,Máximo Mateus,947296123,R PRAÇA LOTE 1º DTO 2580-424 - ABRIGADA,1997-9-13
12502041094,752410940,Amadeu Matheus,921451429,R 9 DE ABRIL LOTE 1º ESQ 2700-613 - AMADORA,2019-1-8
77283124111,135949730,Lucrécia Filomeno,937004783,AV AMÁLIA RODRIGUES LOTE 1º DTO 2650-436 - AMADORA,1924-8-11
78760897903,515546051,Marta Cutileiro,938154370,R FONTE LOTE RC 2580-155 - CARNOTA,1964-11-16
19183331001,916228449,Débora Moysés,929395267,LG VISCONDE LOTE 2º DTO 2580-046 - ABRIGADA,2021-12-3
39003451867,313717416,Giorgio Lemos,963070445,R SEQUEIROS NINHO DO MIRANTE LOTE 1º ESQ 2580-557 - RIBAFRIA,1960-2-6
55001274293,213808228,Eduardo Rocha,917066676,R ROSA DOS VENTOS LOTE 3º DTO 2580-399 - ALENQUER,1973-9-7
93026724172,195375953,Nelson Caló,929823594,R DAS MIL FLORES LOTE 3º ESQ 2610-194 - AMADORA,2020-4-3
90919894724,255034900,Orestes Agra,918019841,AV MANUEL DA MAIA LOTE 2º DTO 2720-402 - AMADORA,1966-4-6
99041447202,800347402,Lilih Rebelo,920606331,R POCO DOS MOUROS LOTE 2º ESQ 2580-408 - VENTOSA ALQ,1951-7-8
11150458883,779192691,Daniel Feijóo,947214725,CC FRANCISCO CARMO LOTE 2º DTO 2580-306 - ALENQUER,1947-4-19
16610508695,746121414,Amadeu Nobre,984113981,R SANTANA LOTE RC 2580-155 - CARNOTA,1962-1-18
62392650045,938954258,George Vidal,939879141,QTA MOSQUEIRO LOTE 3º ESQ 2580-155 - CARNOTA,1996-7-10
19914353767,868463287,Solano Coentrão,948868930,ESTR ÁGUAS LIVRES LOTE 3º ESQ 2700-026 - AMADORA,1935-5-18
20769704396,517294779,Palmira Arruda,926401696,LG FREIXO LOTE 3º DTO 2580-556 - RIBAFRIA,1931-6-23
64246424863,407622402,Gil Nogueira,968576296,R PRINCIPAL LOTE 2º ESQ 2700-694 - AMADORA,1963-7-5
11584663301,596888882,Bernardete Neto,941123646,R PRATA LOTE 2º DTO 2580-261 - PEREIRO DE PALHACANA,1944-3-27
97898918068,909471033,Odília Carrasco,963063779,QTA CARVALHO LOTE 2º DTO 2580-145 - CARNOTA,1945-12-6
48560227882,778979252,Orestes Agostinho,946012588,R SANTO ANTÓNIO LOTE RC 2580-083 - ALDEIA GALEGA DA MERCEANA,1969-1-2
49826688777,980104432,Valentina Vaz,984172397,URB QUINTA DO BARNABÉ LOTE 2º DTO 2580-582 - ALENQUER,2009-6-6
16324722381,451273285,Félix Mateus,947246421,R S TOMAS DE AQUINO LOTE 3º DTO 2650-103 - AMADORA,1972-4-20
62286732409,877113534,Zínia Colaco,928427157,R PAIVA COUCEIRO LOTE RC 2650-154 - AMADORA,2002-9-7
57266310254,929537799,Adelino Pessoa,910783212,R AMOREIRAS LOTE RC 2580-461 - CARREGADO,1946-3-17
80277411648,996813694,Belarmina Fialho,953512277,AV FRANCISCO SA CARNEIRO LOTE RC 2630-101 - ARRANHÓ,2018-12-17
35465209607,922461695,Leandro Machuca,981456742,R JOSE MARIA PEDROTO LOTE 3º ESQ 2720-802 - AMADORA,2012-10-12
11521472984,397575682,Laurinda Nascimento,930985650,QTA CONDESSA QUINTA LOTE 2º ESQ 2580-490 - CARREGADO,1993-7-7
47775564160,687270939,Ronaldo Domingues,972713478,EN 115 LOTE 3º ESQ 2580-441 - VILA VERDE DOS FRANCOS,1931-3-7
43455726593,167999760,Aníbal Jussim,921734562,R DALIAS LOTE 2º ESQ 2580-590 - ALENQUER,1998-2-14
16509799940,632230565,Quirina Silveira,958529597,PC CASAL DO CARPINTEIRO LOTE 1º ESQ 2650-435 - AMADORA,1957-10-21
54557018375,101721646,Frederico Lobo,914603202,R ESTRADA PARA O CASAL PERDIGOTO LOTE 3º DTO 2580-621 - OLHALVO,1995-5-28
46112739474,675651246,Lilian Rego,965933876,R FONTE LOTE 1º DTO 2580-241 - OTA,1974-9-20
99145990504,109340465,Angelina Faria,935843967,PCT JOSE CARLOS ARY SANTOS LOTE 3º ESQ 2720-318 - AMADORA,1997-12-8
23904600702,877292428,Belarmina Rodrigues,946759739,R CASAL REDONDA QTA DA REDONDA LOTE 2º DTO 2580-527 - ALENQUER,1993-10-20
77187282758,905530440,Flávia Leite,928821023,R NOVA OPERARIO LOTE 2º DTO 2650-168 - AMADORA,1941-8-25
60426898758,182809115,Verónica Guerreiro,989222473,EN 9 LOTE 1º DTO 2580-103 - ALDEIA GAVINHA,2005-7-2
61023207698,321365350,Rita Guimarães,929224227,R MOVIMENTO DAS FORÇAS ARMADAS LOTE 3º ESQ 2650-175 - AMADORA,1931-12-27
35624742324,613218657,Germana Neves,941440900,PCT S SEBASTIÃO LOTE 2º ESQ 2700-765 - AMADORA,1999-11-12
11321416053,220223492,Rogério Portela,972086680,R OA FONTE DA EIRINHA LOTE 1º DTO 2580-437 - VILA VERDE DOS FRANCOS,1957-5-5
27116120329,731699582,Celestino Caeiro,915746068,AV JOAO PAULO II LOTE 2º ESQ 2720-001 - AMADORA,2021-5-9
49970380332,668022293,Rúben Gouveia,924184352,R MAJOR CÂNDIDO PINHEIRO LOTE 3º ESQ 2700-544 - AMADORA,1930-6-14
50501451478,374961967,Constantina Cardoso,911726649,R HENRIQUE LOPES MENDONCA LOTE 1º ESQ 2650-043 - AMADORA,1959-11-17
15387628337,854761464,Carmina Prates,964841174,R ZEVERINO GREGORIO LOTE 2º ESQ 2580-408 - VENTOSA ALQ,1986-2-14
46360360885,384937711,Emerenciana Nobre,935850133,R ANTIGA LOTE 3º DTO 2580-153 - CARNOTA,2003-3-22
76254458754,242018677,Custódia Domingues,922516539,R FERNANDO MAIA LOTE 2º ESQ 2650-263 - AMADORA,1991-6-17
42062645013,492082350,Doroteia Barbalho,962135109,PCT ANTONIO SANTOS COELHO LOTE RC 2700-090 - AMADORA,1996-5-16
55964991354,874444036,Lídia Siqueira,970860676,AV PADRE BARTOLOMEU DE GUSMÃO LOTE 2º ESQ 2720-425 - AMADORA,1936-4-20
60664616988,320545936,Leonel Lemos,945368243,R NSA SRA DA PIEDADE LOTE 3º DTO 2580-432 - VILA VERDE DOS FRANCOS,1958-4-1
96472919142,133178496,Belém Camacho,965952396,TERCEIRA PRACETA A PRACETA AUGUSTO CASTILHO LOTE RC 2720-463 - AMADORA,1966-6-14
51554072393,118650402,Lucinda Sobral,942973313,R CRUZEIRO LOTE 3º DTO 2580-405 - VENTOSA ALQ,1977-12-5
99837058770,224137555,Augustina Amaro,953612682,CSL PACOS LOTE 1º DTO 2580-244 - OTA,1967-4-26
30364457862,173108060,Glória Caetano,911821706,PC COMBATENTES GRANDE GUERRA LOTE RC 2630-269 - ARRUDA DOS VINHOS,2020-4-20
33078422648,800463807,Tânia Mourinho,950614848,R CHAPELEIRA LOTE 3º DTO 2580-084 - ALDEIA GALEGA DA MERCEANA,1925-9-11
54355461109,729811345,Constança DelaPeña,978329092,R CASAL BAILAO LOTE 2º ESQ 2580-557 - RIBAFRIA,1986-6-26
34285581829,929814496,Augustina Freire,983484396,TV STA TEREZINHA LOTE 1º ESQ 2650-118 - AMADORA,2006-7-28
30118876501,110643899,Lídia Meira,937776916,LG JOÃO VILLARET LOTE 3º ESQ 2650-229 - AMADORA,2013-11-17
57640928975,203581260,Filipe Goulart,962212322,ENCOSTA DA MESQUITA LOTE 3º DTO 2580-300 - ALENQUER,1946-3-17
35982462327,471100187,Eva Madruga,953535209,AV DR ARMANDO ROMÃO LOTE 3º ESQ 2650-301 - AMADORA,1943-6-8
50504223712,123966779,Ágata Albernaz,956972192,CC GLORIA LOTE 2º ESQ 2700-424 - AMADORA,1996-10-20
82428681010,827310035,Felícia Moniz,952322814,R AFONSO ALBUQUERQUE LOTE 1º DTO 2700-014 - AMADORA,1955-4-19
45153715887,607221168,Romeu Rosa,945013957,CSL BOA VISTA LOTE 3º DTO 2630-409 - CARDOSAS,1988-6-21
79117425425,386787041,Viviana Fernandes,927769053,R MOINHO LOTE 2º ESQ 2580-232 - OLHALVO,1921-9-25
90600111953,547586327,Jaime Meirelles,925456319,CSL STA MARIA LOTE 2º ESQ 2580-131 - CADAFAIS,1973-3-1
99904610040,699106387,Aurélio Cerqueira,964275862,R PRINCIPAL CASAL DOS LOMBOS LOTE 1º ESQ 2580-089 - ALDEIA GALEGA DA MERCEANA,2003-3-10
10712588462,672345358,Rosália Pessoa,912498992,URB CASCALHEIRA LOTE RC 2580-658 - CADAFAIS,1968-4-1
46804896507,280059405,Anita Clemente,961763093,ESTR RIACHO LOTE RC 2580-405 - VENTOSA ALQ,2012-10-7
72612006431,666622444,Eduardo Cabral,989932552,R AFONSO DE ALBUQUERQUE LOTE 3º DTO 2700-013 - AMADORA,1976-9-25
40347892409,691860409,Natália Pinho,922662475,R OUTEIRO LOTE 1º DTO 2580-082 - ALDEIA GALEGA DA MERCEANA,2022-5-26
39331657446,897765233,Cecília Moreira,948887729,R ANTONIO LOPES MARCELO LOTE 3º DTO 2580-385 - ALENQUER,1973-7-25
90861016289,322141101,Ângelo Castilho,911684330,CC MONTE CRISTO LOTE 3º ESQ 2580-390 - ALENQUER,1937-4-28
38784259505,470763810,Laura Araújo,925250106,CSL NOVO DO PORTINHO LOTE 3º DTO 2630-429 - CARDOSAS,1958-10-24
53595666604,261175854,Lourenço Alarcão,915301771,R DR ANTÓNIO JOSE DE ALMEIDA LOTE 2º ESQ 2700-269 - AMADORA,1925-11-15
60564847210,362290591,Octávia Proença,926588999,EM ESTRADA PRINCIPAL LOTE RC 2580-661 - CARNOTA,2000-7-21
52061694909,851997612,Diego Barros,963334982,R HUMBERTO DELGADO LOTE 3º DTO 2630-111 - ARRUDA DOS VINHOS,1976-5-1
48750001070,604231230,Aurélio Amaral,988207940,R CORREIA GARÇÃO LOTE 2º DTO 2650-327 - AMADORA,1972-8-18
63109159926,856185438,Germano Bernardino,986142455,QTA CESAR LOTE 2º DTO 2580-132 - CADAFAIS,1976-6-18
22143672209,268190380,Adelina Freire,954785449,TV S GREGORIO LOTE RC 2580-121 - CABANAS DE TORRES,2006-12-17
25958073478,268974966,Filipa Semedo,921138518,R TEIXEIRA PASCOAIS LOTE 3º ESQ 2700-805 - AMADORA,1970-5-20
21669344422,189154827,Roque Pilar,933514380,R FONTES PEREIRA MELO LOTE 3º ESQ 2720-233 - AMADORA,1987-7-1
57167324166,461932096,Joaquim Melo,979094149,R QUINTA DO VISCONDE LOTE RC 2580-132 - CADAFAIS,1957-8-21
82632789019,749850201,Lúcio DelaPeña,929952109,R DR AZEREDO PERDIGAO LOTE RC 2650-298 - AMADORA,1933-4-20
42412717129,872115407,Feliciana Pina,961903581,R FERNANDO MAIA LOTE 1º ESQ 2650-264 - AMADORA,1982-10-8
34865264400,485017259,GianLuca Rocha,910583603,R DAMIÃO DE GÓIS LOTE 3º ESQ 2580-358 - ALENQUER,1998-7-16
41291266637,810245174,Palmira Arruda,947117535,R ANTONIO BOTTO LOTE 1º ESQ 2650-387 - AMADORA,1958-7-3
18270849317,513461819,David Gusmão,966093624,R LIONS CLUB DA AMADORA LOTE 2º ESQ 2610-025 - AMADORA,1957-3-10
